label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,-0.22874759137630463,-0.10251454263925552,-0.3790525197982788,-0.2784872055053711,-0.44106313586235046,-0.4276527762413025,-0.5454432368278503,-0.5255769491195679,-0.19849459826946259,-0.5316929221153259,-0.29493600130081177,-0.7123247981071472,-0.34751182794570923,-0.8242705464363098,-0.3805255889892578,-0.9240806698799133,-0.02405508980154991,-0.5486966371536255,-0.031688887625932693,-0.7632160186767578,-0.0338996984064579,-0.8936600089073181,-0.038349445909261703,-1.0019147396087646,0.1313764601945877,-0.5093069076538086,0.18253718316555023,-0.6889674067497253,0.21100875735282898,-0.8059067130088806,0.2261335402727127,-0.9086440205574036,0.2701282501220703,-0.42953142523765564,0.35750436782836914,-0.5592468976974487,0.4117791950702667,-0.6455214619636536,0.45350074768066406,-0.7291089296340942
0,-0.22765575349330902,-0.10307072103023529,-0.3732537031173706,-0.2803841829299927,-0.4326901137828827,-0.42992261052131653,-0.5353803038597107,-0.527041494846344,-0.19214703142642975,-0.5341575145721436,-0.2845211625099182,-0.7118433713912964,-0.33397993445396423,-0.8235080242156982,-0.36357635259628296,-0.9241158366203308,-0.017850827425718307,-0.5529666543006897,-0.028089866042137146,-0.7635478973388672,-0.032431527972221375,-0.8931688070297241,-0.0396980382502079,-1.0013350248336792,0.1373036652803421,-0.5163815021514893,0.19070479273796082,-0.6917150616645813,0.21409426629543304,-0.8073356747627258,0.22238560020923615,-0.9088215231895447,0.2746009826660156,-0.43884336948394775,0.36566293239593506,-0.5644354820251465,0.4211914837360382,-0.6486648321151733,0.46344658732414246,-0.7306536436080933
0,-0.2261880785226822,-0.10321599245071411,-0.37306442856788635,-0.28057122230529785,-0.433530330657959,-0.4291572868824005,-0.5387235283851624,-0.5243151187896729,-0.19026683270931244,-0.5315936803817749,-0.28497475385665894,-0.7112419605255127,-0.3381301164627075,-0.8223129510879517,-0.37182024121284485,-0.9207380414009094,-0.016605181619524956,-0.5489726066589355,-0.024823898449540138,-0.762027382850647,-0.028164448216557503,-0.8927371501922607,-0.034144964069128036,-1.0008046627044678,0.1387263536453247,-0.5110461115837097,0.19107794761657715,-0.6892471313476562,0.2201845645904541,-0.8048577904701233,0.23575513064861298,-0.9057937264442444,0.27696219086647034,-0.4324709475040436,0.36487090587615967,-0.5592362880706787,0.4183957576751709,-0.6443821787834167,0.4595922827720642,-0.7266545295715332
0,-0.22525246441364288,-0.1037118136882782,-0.3726924657821655,-0.2806226313114166,-0.4354703426361084,-0.42783764004707336,-0.540822446346283,-0.5229862928390503,-0.18461854755878448,-0.5313786864280701,-0.2802249491214752,-0.7117053270339966,-0.3339969217777252,-0.8236150145530701,-0.36864644289016724,-0.9230436682701111,-0.011090432293713093,-0.5481745600700378,-0.019009744748473167,-0.7615880966186523,-0.0240933820605278,-0.8920456171035767,-0.032261017709970474,-0.9996179342269897,0.14430925250053406,-0.5106406211853027,0.19687874615192413,-0.6889853477478027,0.22135654091835022,-0.8035526871681213,0.23270022869110107,-0.9025480151176453,0.2815726399421692,-0.4325677156448364,0.3707282841205597,-0.558188796043396,0.4239509403705597,-0.643449604511261,0.465318500995636,-0.725271999835968
0,-0.22751247882843018,-0.10249777883291245,-0.38046780228614807,-0.28183433413505554,-0.44336798787117004,-0.42973360419273376,-0.5452910661697388,-0.5273977518081665,-0.1931462436914444,-0.5335025191307068,-0.29042568802833557,-0.7141327261924744,-0.34393924474716187,-0.8269442319869995,-0.37834981083869934,-0.9265018105506897,-0.01860169507563114,-0.550192654132843,-0.026781635358929634,-0.7628421783447266,-0.03284011408686638,-0.8944393992424011,-0.04210958257317543,-1.0030874013900757,0.13683836162090302,-0.5116190314292908,0.18949003517627716,-0.6888518929481506,0.21442142128944397,-0.8029912114143372,0.22529922425746918,-0.9017428159713745,0.2738657295703888,-0.43289709091186523,0.36345377564430237,-0.5602922439575195,0.4170862138271332,-0.64657062292099,0.4568011462688446,-0.7293320894241333
0,-0.22853019833564758,-0.10230841487646103,-0.3795907497406006,-0.280008465051651,-0.44388967752456665,-0.42733845114707947,-0.5478871464729309,-0.5244878530502319,-0.19530907273292542,-0.5288940072059631,-0.29132720828056335,-0.7087270021438599,-0.3429650068283081,-0.8209336400032043,-0.37385255098342896,-0.9213075637817383,-0.02129139006137848,-0.5458774566650391,-0.03216547891497612,-0.7591592073440552,-0.03530037775635719,-0.8908162117004395,-0.039313144981861115,-1.0007771253585815,0.13314002752304077,-0.507170557975769,0.18319496512413025,-0.6852033138275146,0.20981983840465546,-0.8019521236419678,0.22327814996242523,-0.9039865732192993,0.2697991132736206,-0.4282339811325073,0.35815900564193726,-0.556698739528656,0.41251012682914734,-0.6425572633743286,0.4530794322490692,-0.7254781126976013
0,-0.23118874430656433,-0.10331153869628906,-0.3831225037574768,-0.2804613411426544,-0.44701087474823,-0.42768219113349915,-0.5492547750473022,-0.5238091945648193,-0.19788962602615356,-0.5290470123291016,-0.29420167207717896,-0.7090900540351868,-0.3465559482574463,-0.8206023573875427,-0.37917429208755493,-0.9203552603721619,-0.023866800591349602,-0.5457494854927063,-0.035694319754838943,-0.7589547038078308,-0.0402076430618763,-0.8891093134880066,-0.046062957495450974,-0.99705970287323,0.13106468319892883,-0.5072904229164124,0.1817333996295929,-0.6845356225967407,0.20626679062843323,-0.8004606366157532,0.21824274957180023,-0.900817334651947,0.2691912055015564,-0.4292028546333313,0.3574576675891876,-0.5581907033920288,0.4102616310119629,-0.6440772414207458,0.45065465569496155,-0.7268661856651306
0,-0.2339930385351181,-0.10277026891708374,-0.3870795667171478,-0.2791367173194885,-0.45084619522094727,-0.42832690477371216,-0.5548536777496338,-0.5275117754936218,-0.19714652001857758,-0.531749427318573,-0.2935035526752472,-0.7126458287239075,-0.34553056955337524,-0.8245112299919128,-0.3770902454853058,-0.9258236289024353,-0.020449502393603325,-0.5488401651382446,-0.033506665378808975,-0.7619742155075073,-0.04036271572113037,-0.8919935822486877,-0.04785265401005745,-1.0014643669128418,0.1351178139448166,-0.5111371278762817,0.1853724867105484,-0.691131591796875,0.20791512727737427,-0.8065338134765625,0.21785463392734528,-0.9081735610961914,0.2742569148540497,-0.433815062046051,0.3577970564365387,-0.5694712400436401,0.40763458609580994,-0.6601559519767761,0.4441291093826294,-0.7495570778846741
0,-0.23104430735111237,-0.10434303432703018,-0.38020843267440796,-0.28363722562789917,-0.43622714281082153,-0.43720686435699463,-0.5347979664802551,-0.5341535210609436,-0.17810262739658356,-0.5403644442558289,-0.26188090443611145,-0.7194126844406128,-0.3065478503704071,-0.8290316462516785,-0.3361508846282959,-0.9286102652549744,-0.0074481358751654625,-0.5542061924934387,-0.009004872292280197,-0.763285219669342,-0.008947530761361122,-0.891871988773346,-0.012515366077423096,-1.0007067918777466,0.1393975466489792,-0.5156921148300171,0.2024773210287094,-0.6904249787330627,0.2287353277206421,-0.8068969249725342,0.24250006675720215,-0.9116280674934387,0.2690826654434204,-0.44003915786743164,0.36504101753234863,-0.5806298851966858,0.422204852104187,-0.6729680895805359,0.4682191014289856,-0.7657890319824219
0,-0.23654130101203918,-0.09765279293060303,-0.388661652803421,-0.27548155188560486,-0.4406449794769287,-0.4294077455997467,-0.5348706841468811,-0.5254946351051331,-0.18040314316749573,-0.5326540470123291,-0.264355331659317,-0.7144656181335449,-0.31065428256988525,-0.8248302936553955,-0.3406265377998352,-0.9253439903259277,-0.006018663290888071,-0.5481109023094177,-0.011414258740842342,-0.7602480053901672,-0.012944295071065426,-0.8899813294410706,-0.01665262132883072,-0.9990415573120117,0.142365962266922,-0.5104805827140808,0.20782078802585602,-0.6863069534301758,0.23607571423053741,-0.8021337985992432,0.24947410821914673,-0.9036800861358643,0.27203047275543213,-0.43574589490890503,0.36431288719177246,-0.5747370719909668,0.41909387707710266,-0.6678234338760376,0.4606633186340332,-0.7598868608474731
